,Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Date_Year,Date_Month,VWAP,Day_Perc_Change,Trend,Volatility,21_day_SMA,34_day_SMA,Trade_Call,14_day_SMA,14_day_STD,14_day_bollinger_upper,14_day_bollinger_lower
343,2018-09-28,TCS,EQ,2188.85,2178.0,2190.0,2158.85,2186.0,2183.7,2177.54,2904371,6324389223.4,150520,1991218,68.56,2018,9,2490.56,-0.00235,Slight or No change,0.05580200710056578,2098.9357142857166,2066.760294117645,HODL,2109.8928571428582,56.804417681479684,2223.5016925058176,1996.284021779899
344,2018-10-01,TCS,EQ,2183.7,2190.9,2275.95,2190.35,2250.3,2255.55,2242.36,3772208,8458652684.9,201352,1984270,52.6,2018,10,2489.14,0.0329,Slight or No change,0.060681070248768225,2107.676190476193,2075.0411764705864,HODL,2122.4428571428584,67.96834064232056,2258.3795384274995,1986.5061758582174
345,2018-10-03,TCS,EQ,2255.55,2250.3,2255.0,2155.6,2156.65,2162.85,2195.08,3902322,8565892400.85,205361,2169318,55.59,2018,10,2487.12,-0.0411,Slight or No change,0.08062435767282701,2111.507142857145,2080.5852941176454,HODL,2128.3071428571443,67.63534822613504,2263.5778393094142,1993.0364464048741
346,2018-10-04,TCS,EQ,2162.85,2156.6,2156.65,2056.35,2063.0,2064.8,2084.35,4762419,9926539004.55,190870,2569525,53.95,2018,10,2483.95,-0.04533,Slight or No change,0.07787438073892437,2110.859523809526,2082.694117647057,HODL,2129.632142857144,66.06769723648682,2261.7675373301176,1997.4967483841706
347,2018-10-05,TCS,EQ,2064.8,2050.0,2120.0,2020.9,2100.0,2102.65,2079.05,3417624,7105425699.55,141442,1731277,50.66,2018,10,2481.91,0.018330000000000003,Slight or No change,0.08244849069156387,2113.2285714285736,2085.70882352941,HODL,2133.825000000001,61.94582853652988,2257.716657073061,2009.9333429269414
348,2018-10-08,TCS,EQ,2102.65,2102.65,2122.2,2048.15,2077.4,2077.55,2074.99,2010154,4171051462.05,133651,757445,37.68,2018,10,2480.64,-0.011940000000000001,Slight or No change,0.08138032487304611,2112.211904761907,2087.885294117645,HODL,2134.6928571428584,60.99121266197502,2256.6752824668083,2012.7104318189083
349,2018-10-09,TCS,EQ,2077.55,2080.35,2107.65,2053.2,2093.2,2091.8,2086.07,1867130,3894967407.8,95316,945345,50.63,2018,10,2479.5,0.00686,Slight or No change,0.07712368828815885,2112.809523809526,2090.3352941176454,HODL,2135.9535714285726,59.81456750879321,2255.582706446159,2016.3244364109862
350,2018-10-10,TCS,EQ,2091.8,2100.0,2105.95,2029.0,2044.0,2043.6,2063.1,2749573,5672634238.6,185433,1502793,54.66,2018,10,2477.64,-0.02304,Slight or No change,0.0787128284254699,2111.300000000002,2091.2426470588216,HODL,2134.0142857142864,62.47226901277583,2258.958823739838,2009.0697476887347
351,2018-10-11,TCS,EQ,2043.6,1985.0,2013.0,1941.0,1995.0,1979.95,1984.8,4700256,9329052362.35,217064,2021364,43.01,2018,10,2474.04,-0.03115,Slight or No change,0.0634734841282193,2106.5428571428592,2090.3602941176455,HODL,2127.017857142858,73.71352450571841,2274.4449061542946,1979.590808131421
352,2018-10-12,TCS,EQ,1979.95,1978.0,1978.0,1903.0,1920.0,1918.3,1927.35,9373289,18065633066.8,337356,2762121,29.47,2018,10,2466.13,-0.031139999999999998,Slight or No change,0.05996469650183546,2098.807142857145,2087.438235294116,HODL,2113.814285714286,92.4831282504499,2298.780542215186,1928.8480292133863
353,2018-10-15,TCS,EQ,1918.3,1940.0,1955.55,1920.0,1954.6,1949.5,1939.74,2638151,5117323443.3,102337,763748,28.95,2018,10,2464.07,0.01626,Slight or No change,0.05731490789131723,2094.200000000002,2084.9205882352926,HODL,2096.0321428571433,98.68356305956901,2293.3992689762813,1898.6650167380053
354,2018-10-16,TCS,EQ,1949.5,1958.0,1971.9,1935.0,1964.05,1962.3,1952.66,2815425,5497567674.45,116402,1452366,51.59,2018,10,2461.94,0.00657,Slight or No change,0.0519742519423476,2090.3119047619075,2082.547058823528,HODL,2080.253571428572,101.29938769707442,2282.852346822721,1877.654796034423
355,2018-10-17,TCS,EQ,1962.3,1970.0,1989.0,1920.0,1930.0,1929.4,1945.4,2779207,5406659605.95,149723,1740869,62.64,2018,10,2459.72,-0.01677,Slight or No change,0.052443995550409295,2083.8357142857167,2078.973529411763,HODL,2065.0571428571434,107.09196238090571,2279.2410676189547,1850.873218095332
356,2018-10-19,TCS,EQ,1929.4,1929.0,1929.0,1870.05,1920.0,1913.2,1896.96,3428776,6504263185.65,152721,2021191,58.95,2018,10,2456.92,-0.0084,Slight or No change,0.0486905544766782,2076.171428571431,2074.3852941176456,HODL,2045.3678571428577,107.91788831390136,2261.2036337706604,1829.532080515055
357,2018-10-22,TCS,EQ,1913.2,1914.0,1916.0,1886.95,1900.25,1903.0,1903.03,1778496,3384527484.4,104583,1098447,61.76,2018,10,2455.46,-0.00533,Slight or No change,0.047431116992286755,2068.1833333333357,2069.4147058823514,SELL,2025.3178571428577,106.30374044931912,2237.925338041496,1812.7103762442196
358,2018-10-23,TCS,EQ,1903.0,1888.0,1898.0,1837.0,1847.75,1843.65,1865.59,2752811,5135609621.3,150962,1768972,64.26,2018,10,2452.96,-0.03119,Slight or No change,0.04745276594518563,2057.0285714285737,2062.392647058822,HODL,1995.8964285714294,93.96562068585894,2183.827669943147,1807.9651871997116
359,2018-10-24,TCS,EQ,1843.65,1852.05,1874.0,1811.1,1865.5,1848.5,1841.95,2735913,5039409502.55,143163,1233577,45.09,2018,10,2450.52,0.00263,Slight or No change,0.041550812761668124,2044.9023809523833,2055.63088235294,HODL,1973.442857142858,88.39505915782838,2150.232975458515,1796.6527388272011
360,2018-10-25,TCS,EQ,1848.5,1844.0,1876.9,1825.05,1845.0,1853.0,1859.3,2507233,4661706320.6,160372,1384218,55.21,2018,10,2448.32,0.00243,Slight or No change,0.035012997595496705,2028.4523809523835,2049.751470588234,HODL,1958.3142857142866,89.67207229371908,2137.658430301725,1778.9701411268484
361,2018-10-26,TCS,EQ,1853.0,1853.9,1853.9,1791.1,1796.0,1799.1,1813.56,2285970,4145736813.3,166483,1227023,53.68,2018,10,2446.14,-0.029089999999999998,Slight or No change,0.036824561948922946,2010.1619047619072,2040.9338235294108,HODL,1936.6321428571434,88.78185150464446,2114.195845866432,1759.0684398478545
362,2018-10-29,TCS,EQ,1799.1,1808.7,1877.95,1784.35,1866.0,1871.0,1832.62,2609483,4782188593.4,119651,1435920,55.03,2018,10,2443.95,0.03996,Slight or No change,0.06305344785270803,1997.2500000000025,2034.8088235294108,HODL,1921.878571428572,80.32204820950902,2082.52266784759,1761.234475009554
363,2018-10-30,TCS,EQ,1871.0,1867.0,1909.4,1845.0,1894.0,1894.8,1890.59,2404883,4546640692.8,125360,1105832,45.98,2018,10,2442.03,0.01272,Slight or No change,0.06489909133758108,1983.2476190476216,2029.499999999999,HODL,1907.8071428571436,63.826142633843055,2035.4594281248296,1780.1548575894576
364,2018-10-31,TCS,EQ,1894.8,1900.0,1943.9,1875.45,1934.6,1938.15,1915.93,2769190,5305567326.85,155493,1465913,52.94,2018,10,2440.01,0.02288,Slight or No change,0.0687796391613004,1971.5547619047647,2025.3323529411753,HODL,1900.275000000001,51.624247992279706,2003.5234959845604,1797.0265040154416
365,2018-11-01,TCS,EQ,1938.15,1943.65,1944.35,1901.3,1928.0,1935.75,1918.75,2769759,5314468623.65,136593,1759583,63.53,2018,11,2437.99,-0.00124,Slight or No change,0.0569646632816931,1956.3261904761932,2021.0676470588223,HODL,1897.117857142858,47.56909390617078,1992.2560449551995,1801.9796693305163
366,2018-11-02,TCS,EQ,1935.75,1934.2,1954.6,1905.0,1913.45,1913.45,1926.04,1818635,3502756049.75,89292,770182,42.35,2018,11,2436.62,-0.01152,Slight or No change,0.05996354584390572,1944.4500000000025,2017.161764705881,HODL,1896.7714285714296,47.42039367469321,1991.612215920816,1801.9306412220433
367,2018-11-05,TCS,EQ,1913.45,1910.0,1927.35,1884.75,1894.0,1890.85,1901.41,1713366,3257810198.8,97267,932470,54.42,2018,11,2435.27,-0.01181,Slight or No change,0.06236432114673976,1936.166666666669,2012.6588235294107,HODL,1892.5821428571437,44.92907062650823,1982.44028411016,1802.7240016041274
368,2018-11-06,TCS,EQ,1890.85,1894.0,1937.5,1891.0,1930.0,1932.7,1926.88,1398710,2695142003.45,81458,581307,41.56,2018,11,2434.27,0.02213,Slight or No change,0.05159859834041668,1928.0738095238116,2008.7558823529403,HODL,1890.467857142858,41.996664735431274,1974.4611866137207,1806.4745276719955
369,2018-11-07,TCS,EQ,1932.7,1940.0,1949.0,1937.0,1941.0,1942.15,1942.26,144530,280714185.3,9190,41471,28.69,2018,11,2434.16,0.00489,Slight or No change,0.038430307908291036,1921.6261904761927,2004.8735294117637,HODL,1891.3785714285725,43.03136474302754,1977.4413009146276,1805.3158419425174
370,2018-11-09,TCS,EQ,1942.15,1961.0,1961.95,1905.0,1908.0,1909.2,1918.61,2570479,4931753732.35,201582,1692526,65.84,2018,11,2432.24,-0.01697,Slight or No change,0.043053200452531346,1912.9309523809543,2000.1220588235283,HODL,1891.092857142858,42.88837415153153,1976.869605445921,1805.316108839795
371,2018-11-12,TCS,EQ,1909.2,1908.5,1946.1,1908.5,1917.8,1914.85,1928.01,2552008,4920284833.9,94374,1323167,51.85,2018,11,2430.36,0.00296,Slight or No change,0.035249880507198864,1906.8000000000018,1995.3264705882345,HODL,1891.9392857142866,43.256796613894416,1978.4528789420754,1805.4256924864978
372,2018-11-13,TCS,EQ,1914.85,1915.0,1939.0,1903.0,1936.2,1934.95,1927.95,1418432,2734662510.75,60182,724102,51.05,2018,11,2429.36,0.0105,Slight or No change,0.03730356362306116,1904.6571428571447,1990.3794117647053,HODL,1898.460714285715,42.28803785473559,1983.0367899951862,1813.884638576244
373,2018-11-14,TCS,EQ,1934.95,1925.0,1929.9,1870.0,1880.0,1880.65,1883.81,2422318,4563195896.65,112536,1410903,58.25,2018,11,2427.48,-0.02806,Slight or No change,0.04594439527838817,1902.8642857142875,1981.0323529411758,HODL,1900.757142857144,40.1869997020692,1981.1311422612823,1820.3831434530055
374,2018-11-15,TCS,EQ,1880.65,1864.0,1899.0,1857.6,1877.0,1872.85,1881.5,1829123,3441500866.15,132944,746855,40.83,2018,11,2426.05,-0.00415,Slight or No change,0.04472369751398171,1899.2142857142874,1971.9044117647054,HODL,1902.1750000000009,38.69491494120209,1979.564829882405,1824.7851701175966
375,2018-11-16,TCS,EQ,1872.85,1889.0,1899.8,1870.25,1889.0,1886.6,1883.01,1829729,3445403284.0,86826,1011076,55.26,2018,11,2424.66,0.00734,Slight or No change,0.037579787121649,1895.6095238095254,1964.3882352941175,HODL,1908.4250000000009,25.624663224788275,1959.6743264495774,1857.1756735504243
376,2018-11-19,TCS,EQ,1886.6,1899.0,1907.35,1864.3,1902.0,1902.45,1883.58,1740628,3278604708.1,81373,964132,55.39,2018,11,2423.38,0.0084,Slight or No change,0.03862816513023379,1894.3261904761919,1955.9647058823525,HODL,1910.6714285714295,23.37079632529309,1957.4130212220157,1863.9298359208433
377,2018-11-20,TCS,EQ,1902.45,1902.0,1902.0,1874.2,1880.0,1878.25,1883.47,1190182,2241673953.05,60265,569446,47.85,2018,11,2422.47,-0.01272,Slight or No change,0.03701849912061774,1892.6619047619063,1946.9808823529409,HODL,1909.4892857142866,24.620513480939852,1958.7303126761662,1860.2482587524069
378,2018-11-21,TCS,EQ,1878.25,1871.0,1871.05,1798.55,1813.0,1812.0,1813.73,3840461,6965554445.0,182675,1879471,48.94,2018,11,2419.2,-0.035269999999999996,Slight or No change,0.04865745744029942,1888.3285714285728,1933.9352941176467,HODL,1900.4785714285722,34.44753934655031,1969.3736501216729,1831.5834927354715
379,2018-11-22,TCS,EQ,1812.0,1820.0,1847.6,1809.95,1816.2,1812.55,1830.63,3194219,5847440797.4,139414,1785075,55.88,2018,11,2416.51,0.0003,Slight or No change,0.045149024671620304,1886.8476190476206,1923.6323529411764,HODL,1891.6785714285722,40.028286701567204,1971.7351448317067,1811.6219980254377
380,2018-11-26,TCS,EQ,1812.55,1819.0,1860.0,1784.5,1846.0,1846.1,1813.41,4333177,7857828743.15,203328,2541269,58.65,2018,11,2413.1,0.01851,Slight or No change,0.04640962531624385,1886.7333333333347,1917.1999999999996,HODL,1886.8678571428577,41.239299810983724,1969.3464567648252,1804.3892575208902
381,2018-11-27,TCS,EQ,1846.1,1854.0,1897.9,1835.35,1895.0,1890.25,1864.24,3344839,6235572685.1,143244,1708874,51.09,2018,11,2410.7,0.02392,Slight or No change,0.05323793334732229,1888.5071428571443,1910.9529411764702,HODL,1886.8250000000007,41.235154671327884,1969.2953093426565,1804.354690657345
382,2018-11-28,TCS,EQ,1890.25,1889.0,1989.0,1882.5,1985.05,1983.9,1951.77,5313249,10370244428.75,227744,2551399,48.02,2018,11,2407.61,0.04954,Slight or No change,0.07204735357952355,1897.3071428571445,1908.1985294117642,HODL,1890.4821428571436,47.422964281115014,1985.3280714193736,1795.6362142949135
383,2018-11-29,TCS,EQ,1983.9,1997.0,1997.0,1942.55,1970.0,1960.55,1964.64,4035441,7928194385.75,160612,1363605,33.79,2018,11,2405.16,-0.011770000000000001,Slight or No change,0.07454186019339565,1901.5714285714303,1904.338235294117,HODL,1891.7964285714293,49.18719527042127,1990.1708191122718,1793.4220380305867
384,2018-11-30,TCS,EQ,1960.55,1966.0,1991.0,1959.85,1974.8,1968.25,1972.18,5268901,10391195273.15,205076,3365155,63.87,2018,11,2402.06,0.0039299999999999995,Slight or No change,0.07182692442494683,1905.0690476190491,1902.122058823529,BUY,1896.0142857142862,53.165302553484445,2002.3448908212551,1789.6836806073172
385,2018-12-03,TCS,EQ,1968.25,1984.0,1990.0,1968.3,1984.0,1982.4,1978.67,1610576,3186800046.15,125194,839773,52.14,2018,12,2401.16,0.00719,Slight or No change,0.05264654405187361,1907.176190476192,1902.1941176470586,HODL,1900.8392857142865,57.86384608773515,2016.5669778897568,1785.1115935388161
386,2018-12-04,TCS,EQ,1982.4,1983.0,2019.4,1971.0,2009.85,2010.85,2004.77,3270615,6556823314.95,143841,1493209,45.66,2018,12,2399.45,0.01435,Slight or No change,0.050496856171036435,1910.7523809523825,1904.916176470588,HODL,1906.2607142857148,64.48270542905084,2035.2261251438165,1777.2953034276131
387,2018-12-05,TCS,EQ,2010.85,2006.0,2018.0,1985.0,2003.9,2006.75,2004.02,2501539,5013123489.45,107625,1257790,50.28,2018,12,2398.14,-0.0020399999999999997,Slight or No change,0.05299496682875927,1915.1952380952398,1906.6,HODL,1915.2678571428576,69.26017727809135,2053.7882116990404,1776.747502586675
388,2018-12-06,TCS,EQ,2006.75,1998.0,2017.0,1979.6,1990.0,1992.7,1997.82,2321216,4637371315.5,123556,1077051,46.4,2018,12,2396.89,-0.006999999999999999,Slight or No change,0.054002543953767,1920.0452380952397,1907.4941176470584,HODL,1923.828571428572,70.9989699662116,2065.8265113609955,1781.830631496149
389,2018-12-07,TCS,EQ,1992.7,1985.05,2003.9,1973.0,1999.85,1995.2,1991.36,1680420,3346325826.5,99269,787957,46.89,2018,12,2395.99,0.00125,Slight or No change,0.02320007839331263,1923.02142857143,1909.4294117647055,HODL,1931.585714285715,72.5346533324952,2076.6550209507054,1786.5164076207247
390,2018-12-10,TCS,EQ,1995.2,1975.0,2011.0,1960.0,1961.0,1975.8,1988.81,2010786,3999073163.95,131125,881798,43.85,2018,12,2394.88,-0.00972,Slight or No change,0.02195901449827274,1924.6238095238111,1911.2705882352936,HODL,1936.8250000000007,72.91633706884767,2082.657674137696,1790.9923258623053
391,2018-12-11,TCS,EQ,1975.8,1970.0,2010.0,1961.0,1997.05,2000.0,1993.07,2942014,5863626489.6,155565,1411423,47.97,2018,12,2393.35,0.01225,Slight or No change,0.024609155085476783,1928.947619047621,1914.1235294117641,HODL,1945.5214285714294,72.65278785027432,2090.8270042719782,1800.2158528708808
392,2018-12-12,TCS,EQ,2000.0,2001.1,2022.0,1984.95,2016.5,2016.8,2011.87,2219993,4466342395.75,137802,941049,42.39,2018,12,2392.25,0.0084,Slight or No change,0.0249162164917844,1933.802380952383,1919.2161764705877,HODL,1960.1500000000008,63.77622537494964,2087.7024507499,1832.5975492501016
393,2018-12-13,TCS,EQ,2016.8,2024.0,2029.7,1974.5,1981.95,1982.6,1995.57,3748429,7480237533.05,230059,2212914,59.04,2018,12,2390.24,-0.01696,Slight or No change,0.02711416471508539,1936.0714285714307,1923.1602941176466,HODL,1972.2964285714293,47.65987856389043,2067.6161856992103,1876.9766714436485
394,2018-12-14,TCS,EQ,1982.6,1983.0,1998.95,1975.25,1989.0,1989.75,1984.61,2473761,4909442438.4,131978,1452064,58.7,2018,12,2388.95,0.00361,Slight or No change,0.02768018949404004,1941.2666666666687,1927.1823529411758,HODL,1982.5571428571436,30.926922906088105,2044.4109886693197,1920.7032970449675
395,2018-12-17,TCS,EQ,1989.75,1999.0,2004.9,1985.0,1992.9,1994.3,1993.85,1227921,2448295270.75,82547,588400,47.92,2018,12,2388.32,0.00229,Slight or No change,0.026944953413509304,1947.0500000000022,1932.923529411764,HODL,1989.9892857142863,15.879694079720862,2021.748673873728,1958.2298975548447
396,2018-12-18,TCS,EQ,1994.3,1991.9,2002.0,1976.4,1987.9,1987.85,1986.56,1768742,3513711449.25,98048,969344,54.8,2018,12,2387.4,-0.00323,Slight or No change,0.02710549461215257,1951.871428571431,1936.3602941176466,HODL,1990.271428571429,15.798061155196402,2021.8675508818217,1958.6753062610362
397,2018-12-19,TCS,EQ,1987.85,1984.8,1984.8,1960.05,1970.8,1968.45,1968.84,2498833,4919804830.75,162431,1521333,60.88,2018,12,2386.04,-0.00976,Slight or No change,0.027119814950384263,1955.014285714288,1938.5264705882346,HODL,1990.8357142857149,14.761897790366184,2020.3595098664473,1961.3119187049824
398,2018-12-20,TCS,EQ,1968.45,1953.8,1974.9,1946.0,1955.0,1954.05,1955.65,1940277,3794509954.25,110330,985457,50.79,2018,12,2384.96,-0.00732,Slight or No change,0.023170503036798015,1958.6238095238118,1938.9941176470584,HODL,1989.8214285714291,16.78265719179087,2023.386742955011,1956.2561141878473
399,2018-12-21,TCS,EQ,1954.05,1948.0,1950.0,1886.55,1905.0,1895.8,1913.17,3729956,7136052188.45,148411,2165114,58.05,2018,12,2382.62,-0.029810000000000003,Slight or No change,0.03090874295179655,1962.6142857142881,1937.8191176470586,HODL,1983.6357142857146,30.26907172835445,2044.1738577424235,1923.0975708290057
400,2018-12-24,TCS,EQ,1895.8,1905.8,1938.9,1905.0,1922.0,1918.5,1924.7,1864116,3587857371.6,94556,584722,31.37,2018,12,2381.51,0.01197,Slight or No change,0.03518050705691505,1967.6595238095263,1937.9676470588233,HODL,1977.0392857142863,33.74529128731097,2044.5298682889081,1909.5487031396644
401,2018-12-26,TCS,EQ,1918.5,1921.8,1921.8,1870.25,1892.0,1889.2,1884.77,2446614,4611297888.7,97165,1206484,49.31,2018,12,2379.97,-0.015269999999999999,Slight or No change,0.03510347853506167,1969.7119047619071,1937.9191176470583,HODL,1968.6428571428576,39.85521323462604,2048.35328361211,1888.9324306736055
402,2018-12-27,TCS,EQ,1889.2,1909.0,1941.7,1872.1,1909.1,1908.95,1920.44,4968201,9541145913.9,143656,1869270,37.62,2018,12,2377.0,0.01045,Slight or No change,0.03849340382320516,1970.602380952383,1937.2205882352937,HODL,1962.660714285715,42.183829286779584,2047.028372859274,1878.2930557121558
403,2018-12-28,TCS,EQ,1908.95,1915.0,1920.0,1893.0,1897.0,1896.05,1907.36,2239130,4270838131.8,112230,1238176,55.3,2018,12,2375.64,-0.0067599999999999995,Slight or No change,0.03834432269169091,1966.41904761905,1935.8647058823528,HODL,1955.5785714285719,44.55693727513248,2044.6924459788368,1866.464696878307
404,2018-12-31,TCS,EQ,1896.05,1908.0,1909.0,1886.15,1894.75,1893.05,1896.42,1879740,3564772253.95,66284,1025862,54.57,2018,12,2374.5,-0.00158,Slight or No change,0.038440262646005814,1963.2047619047642,1935.389705882353,HODL,1949.6678571428577,47.085007442110296,2043.8378720270782,1855.497842258637
405,2019-01-01,TCS,EQ,1893.05,1896.0,1910.0,1885.0,1905.9,1902.8,1899.78,1094883,2080034193.5,32636,489139,44.68,2019,1,2373.84,0.00515,Slight or No change,0.039742351655957214,1960.0880952380976,1935.035294117647,HODL,1942.7250000000004,46.25131910800113,2035.2276382160026,1850.2223617839982
406,2019-01-02,TCS,EQ,1902.8,1905.0,1934.45,1900.0,1919.0,1923.3,1922.9,2100463,4038986341.2,85488,664045,31.61,2019,1,2372.65,0.01077,Slight or No change,0.027445253034608635,1957.273809523812,1934.6926470588237,HODL,1936.046428571429,41.20789442796329,2018.4622174273557,1853.6306397155024
407,2019-01-03,TCS,EQ,1923.3,1919.0,1944.95,1893.1,1901.0,1899.95,1916.85,2611668,5006177890.75,144072,1250117,47.87,2019,1,2371.11,-0.01214,Slight or No change,0.027919459282645828,1951.9928571428595,1935.2602941176472,HODL,1930.1428571428576,39.925858485742125,2009.9945741143417,1850.2911401713734
408,2019-01-04,TCS,EQ,1899.95,1900.0,1901.2,1841.0,1882.0,1876.85,1869.19,4280862,8001741605.35,208198,1657983,38.73,2019,1,2368.47,-0.012159999999999999,Slight or No change,0.02622883319488771,1945.8071428571452,1935.3779411764708,HODL,1922.0785714285719,38.33016844713978,1998.7389083228513,1845.4182345342924
409,2019-01-07,TCS,EQ,1876.85,1891.8,1908.8,1881.0,1898.0,1897.9,1894.04,1856423,3516134996.45,87327,956009,51.5,2019,1,2367.38,0.01122,Slight or No change,0.026621313317709883,1941.2928571428597,1935.710294117647,HODL,1915.1928571428577,32.586582049512344,1980.3660212418824,1850.019693043833
410,2019-01-08,TCS,EQ,1897.9,1905.4,1906.4,1883.3,1891.0,1893.55,1892.03,1691756,3200853934.3,93357,795046,47.0,2019,1,2366.39,-0.00229,Slight or No change,0.025814888260209275,1936.4523809523837,1935.4485294117646,HODL,1908.4571428571435,25.356965794135593,1959.1710744454147,1857.7432112688723
411,2019-01-09,TCS,EQ,1893.55,1907.4,1919.0,1866.7,1884.6,1886.95,1897.56,2414376,4581424758.65,120123,996472,41.27,2019,1,2364.96,-0.00349,Slight or No change,0.026007729310956323,1932.221428571431,1935.7044117647058,SELL,1902.6357142857148,19.11031164026981,1940.8563375662545,1864.415091005175
412,2019-01-10,TCS,EQ,1886.95,1890.0,1905.0,1872.1,1883.0,1888.55,1891.77,3053461,5776451269.6,123512,1290181,42.25,2019,1,2363.16,0.00085,Slight or No change,0.025278367990197025,1926.9142857142883,1937.9558823529412,HODL,1897.9571428571435,12.391635782326738,1922.740414421797,1873.17387129249
413,2019-01-11,TCS,EQ,1888.55,1870.0,1875.0,1835.0,1843.45,1842.55,1849.37,9209862,17032412186.85,290559,2969901,32.25,2019,1,2357.32,-0.02436,Slight or No change,0.030087684620538374,1918.6166666666693,1938.8382352941176,HODL,1894.1535714285721,19.33299754190313,1932.8195665123785,1855.4875763447658
414,2019-01-14,TCS,EQ,1842.55,1850.0,1851.0,1810.0,1815.45,1813.25,1817.21,3615370,6569891233.4,193940,2059040,56.95,2019,1,2354.93,-0.0159,Slight or No change,0.031190444601468966,1910.5523809523836,1937.8720588235292,HODL,1886.6357142857148,27.763184176235193,1942.1620826381852,1831.1093459332444
415,2019-01-15,TCS,EQ,1813.25,1810.0,1869.35,1808.0,1866.0,1867.8,1857.55,7711653,14324788401.4,199057,1656095,21.48,2019,1,2350.41,0.030080000000000003,Slight or No change,0.04699407977813059,1904.745238095241,1937.2117647058822,HODL,1885.1071428571433,28.196868737371574,1941.5008803318865,1828.7134053824002
416,2019-01-16,TCS,EQ,1867.8,1870.0,1875.0,1847.0,1873.95,1870.15,1861.89,2359280,4392724354.1,131093,1033927,43.82,2019,1,2349.05,0.00126,Slight or No change,0.045101022117399976,1898.8333333333362,1933.8661764705882,HODL,1882.3357142857149,27.573017946544486,1937.4817501788038,1827.1896783926259
417,2019-01-17,TCS,EQ,1870.15,1878.0,1898.0,1871.3,1895.0,1894.3,1887.33,2625816,4955787778.1,124983,1357445,51.7,2019,1,2347.63,0.01291,Slight or No change,0.047478084772374286,1894.3785714285743,1931.9176470588234,HODL,1882.2107142857149,27.509957487938003,1937.2306292615908,1827.190799309839
418,2019-01-18,TCS,EQ,1894.3,1881.0,1904.2,1876.0,1899.5,1900.65,1891.36,1683728,3184540713.1,110667,811536,48.2,2019,1,2346.73,0.00335,Slight or No change,0.04735203461675074,1891.1500000000033,1929.9294117647057,HODL,1882.753571428572,27.813613602829445,1938.380798634231,1827.126344222913
419,2019-01-21,TCS,EQ,1900.65,1902.0,1932.0,1895.45,1903.5,1908.7,1916.27,2409803,4617841216.5,119665,1055927,43.82,2019,1,2345.47,0.00424,Slight or No change,0.047446148377259995,1888.990476190479,1927.7617647058821,HODL,1883.1750000000009,28.182965053910113,1939.5409301078212,1826.8090698921806
420,2019-01-22,TCS,EQ,1908.7,1907.1,1918.25,1890.0,1896.7,1901.9,1902.97,2457093,4675762855.45,186202,1563235,63.62,2019,1,2344.18,-0.0035600000000000002,Slight or No change,0.03770173951733164,1889.2809523809551,1924.557352941176,HODL,1881.6464285714296,26.360711326659914,1934.3678512247495,1828.9250059181097
421,2019-01-23,TCS,EQ,1901.9,1901.0,1906.1,1870.0,1881.0,1875.6,1882.8,2578169,4854176208.75,116599,1508210,58.5,2019,1,2342.75,-0.01383,Slight or No change,0.036419792149462844,1887.238095238098,1920.6999999999996,HODL,1879.9071428571438,25.85866806865451,1931.6244789944528,1828.1898067198347
422,2019-01-24,TCS,EQ,1875.6,1884.8,1905.25,1875.0,1902.0,1901.55,1893.8,1962927,3717393857.35,109822,967677,49.3,2019,1,2341.73,0.01384,Slight or No change,0.0252275657180376,1887.8261904761935,1918.0191176470587,HODL,1881.6714285714295,26.469443299219037,1934.6103151698676,1828.7325419729914
423,2019-01-25,TCS,EQ,1901.55,1902.0,1935.0,1901.0,1919.5,1920.8,1921.92,2327080,4472468048.2,96992,1023079,43.96,2019,1,2340.58,0.01012,Slight or No change,0.026215520722814124,1888.3904761904796,1915.8308823529412,HODL,1883.3071428571436,28.200421826773056,1939.7079865106898,1826.9062992035974
424,2019-01-28,TCS,EQ,1920.8,1933.0,1962.0,1925.5,1960.0,1955.0,1948.39,2769033,5395144625.05,108034,1458544,52.67,2019,1,2339.33,0.01781,Slight or No change,0.028538343159554957,1891.1976190476223,1915.2191176470587,HODL,1887.6964285714294,34.085477757473285,1955.867384086376,1819.5254730564827
425,2019-01-29,TCS,EQ,1955.0,1962.0,1989.05,1936.65,1983.35,1982.75,1959.99,2557626,5012920415.3,120832,1311491,51.28,2019,1,2338.26,0.014190000000000001,Slight or No change,0.03002144731878034,1895.4690476190506,1914.7117647058822,HODL,1894.5392857142865,42.50134467813618,1979.541975070559,1809.536596358014
426,2019-01-30,TCS,EQ,1982.75,1979.6,1989.5,1954.65,1984.15,1981.4,1975.06,2429575,4798566666.9,112445,1325919,54.57,2019,1,2337.25,-0.0006799999999999999,Slight or No change,0.030773607513434408,1899.2119047619078,1913.6705882352937,HODL,1901.1714285714295,48.338433165322236,1997.848294902074,1804.494562240785
427,2019-01-31,TCS,EQ,1981.4,1987.0,2019.75,1985.0,2009.5,2014.1,2008.37,4094319,8222922479.7,146142,2810409,68.64,2019,1,2335.72,0.0165,Slight or No change,0.03048681691684958,1903.535714285717,1914.5970588235293,HODL,1913.4250000000009,53.773130085852486,2020.9712601717058,1805.878739828296
